"subj_idx","response","rt","trialtype"
5050,1,984,"IncSwitch"
5050,1,1811,"ConStay"
5050,1,1587,"IncStay"
5050,1,468,"IncStay"
5050,1,1220,"IncSwitch"
5050,1,500,"ConStay"
5050,1,634,"ConStay"
5050,1,995,"IncSwitch"
5050,0,853,"IncSwitch"
5050,1,660,"ConSwitch"
5050,1,539,"ConStay"
5050,1,511,"IncStay"
5050,1,653,"ConSwitch"
5050,1,861,"ConStay"
5050,1,404,"IncStay"
5050,1,1134,"ConSwitch"
5050,1,730,"ConStay"
5050,1,559,"IncStay"
5050,0,1586,"IncSwitch"
5050,1,1523,"IncSwitch"
5050,1,1231,"ConStay"
5050,1,503,"ConSwitch"
5050,1,1885,"ConStay"
5050,0,1778,"IncStay"
5050,1,956,"IncSwitch"
5050,1,1551,"IncSwitch"
5050,1,946,"ConStay"
5050,1,557,"IncStay"
5050,1,1269,"ConSwitch"
5050,1,524,"IncStay"
5050,1,569,"IncStay"
5050,0,804,"ConSwitch"
5050,0,1166,"IncStay"
5050,0,863,"ConStay"
5050,1,1223,"IncStay"
5050,1,1063,"IncSwitch"
5050,0,1486,"ConSwitch"
5050,0,1476,"ConSwitch"
5050,0,1506,"ConStay"
5050,1,855,"IncStay"
5050,1,1677,"ConSwitch"
5050,0,1587,"IncStay"
5050,0,1468,"IncStay"
5050,1,1979,"ConStay"
5050,1,1412,"IncSwitch"
5050,1,956,"ConStay"
5050,1,839,"ConStay"
5050,1,1376,"IncSwitch"
5050,0,1689,"IncSwitch"
5050,1,1175,"ConSwitch"
5050,1,225,"ConStay"
5050,0,690,"ConSwitch"
5050,0,962,"IncSwitch"
5050,0,909,"ConStay"
5050,0,1090,"IncStay"
5050,1,232,"ConStay"
5050,0,257,"IncSwitch"
5050,1,264,"ConStay"
5050,0,8,"ConSwitch"
5050,0,378,"IncSwitch"
5050,0,749,"IncSwitch"
5050,1,1465,"ConSwitch"
5050,0,231,"ConStay"
5050,1,320,"ConSwitch"
5050,1,542,"IncSwitch"
5050,0,466,"ConStay"
5050,0,1033,"IncStay"
5050,0,706,"ConStay"
5050,1,1032,"IncSwitch"
5050,1,456,"IncStay"
5050,0,958,"IncSwitch"
5050,1,577,"ConStay"
5050,1,556,"IncStay"
5050,1,855,"ConSwitch"
5050,1,1535,"IncSwitch"
5050,1,283,"ConStay"
5050,1,842,"ConSwitch"
5050,1,962,"ConStay"
5050,1,974,"ConSwitch"
5050,1,800,"ConSwitch"
5050,1,834,"ConSwitch"
5050,0,1498,"IncSwitch"
5050,0,967,"ConStay"
5050,0,1074,"IncStay"
5050,0,1312,"IncSwitch"
5050,1,613,"IncStay"
5050,1,470,"ConStay"
5050,0,1870,"ConSwitch"
5050,0,931,"IncStay"
5050,1,1224,"ConSwitch"
5050,1,448,"IncStay"
5050,0,864,"IncSwitch"
5050,0,1303,"ConStay"
5050,1,1060,"IncSwitch"
5050,1,643,"ConStay"
5050,1,883,"IncStay"
5050,0,1273,"ConSwitch"
5050,0,1264,"IncStay"
5050,1,1334,"ConSwitch"
5050,1,466,"IncStay"
5050,0,1002,"ConSwitch"
5050,1,707,"ConSwitch"
5050,0,952,"ConSwitch"
5050,0,1316,"IncStay"
5050,0,889,"IncSwitch"
5050,1,575,"ConStay"
5050,1,697,"IncStay"
5050,1,639,"ConSwitch"
5051,1,1276,"ConSwitch"
5051,1,1578,"IncStay"
5051,1,772,"IncStay"
5051,1,646,"ConStay"
5051,1,606,"ConSwitch"
5051,1,624,"IncSwitch"
5051,1,528,"ConStay"
5051,1,1053,"ConSwitch"
5051,1,1396,"ConSwitch"
5051,1,1374,"IncSwitch"
5051,1,1169,"IncSwitch"
5051,1,851,"ConStay"
5051,1,995,"IncStay"
5051,1,1476,"ConSwitch"
5051,1,1994,"IncStay"
5051,1,1259,"ConStay"
5051,1,1290,"ConSwitch"
5051,1,1160,"IncSwitch"
5051,1,1763,"IncSwitch"
5051,1,1541,"IncSwitch"
5051,1,1017,"IncSwitch"
5051,1,1378,"IncStay"
5051,1,1196,"ConStay"
5051,1,1158,"ConSwitch"
5051,1,1489,"ConStay"
5051,1,606,"IncStay"
5051,1,999,"ConSwitch"
5051,1,1657,"ConStay"
5051,1,743,"ConStay"
5051,1,1467,"IncStay"
5051,1,826,"ConSwitch"
5051,1,1507,"IncSwitch"
5051,1,1208,"ConSwitch"
5051,1,1849,"IncStay"
5051,1,976,"ConStay"
5051,1,1586,"ConStay"
5051,1,756,"IncSwitch"
5051,1,1159,"IncSwitch"
5051,1,1138,"IncSwitch"
5051,1,846,"ConStay"
5051,1,1942,"ConSwitch"
5051,1,1816,"IncStay"
5051,1,1841,"IncStay"
5051,1,1503,"ConSwitch"
5051,1,1028,"ConStay"
5051,1,933,"ConSwitch"
5051,1,1993,"IncSwitch"
5051,0,1874,"IncSwitch"
5051,1,1960,"ConSwitch"
5051,1,1562,"IncStay"
5051,1,684,"IncStay"
5051,1,819,"IncSwitch"
5051,0,1085,"ConSwitch"
5051,1,971,"ConSwitch"
5051,1,958,"ConStay"
5051,1,1345,"IncStay"
5051,1,1140,"IncSwitch"
5051,0,1648,"IncStay"
5051,1,1191,"ConStay"
5051,1,1560,"ConSwitch"
5051,1,1371,"ConSwitch"
5051,1,1118,"IncSwitch"
5051,1,803,"ConStay"
5051,1,773,"IncStay"
5051,1,912,"IncSwitch"
5051,1,1349,"IncStay"
5051,1,744,"IncSwitch"
5051,1,820,"ConSwitch"
5051,1,1222,"ConStay"
5051,1,1254,"ConStay"
5051,1,749,"ConStay"
5051,0,585,"IncStay"
5051,1,1468,"ConSwitch"
5051,1,1395,"IncStay"
5051,1,1037,"IncSwitch"
5051,1,1532,"ConSwitch"
5051,1,849,"ConSwitch"
5051,1,1345,"IncStay"
5051,1,748,"IncStay"
5051,1,1248,"ConSwitch"
5051,1,1096,"ConStay"
5051,1,1645,"ConSwitch"
5051,1,1540,"IncSwitch"
5051,0,1096,"IncStay"
5051,1,1006,"ConSwitch"
5051,1,1239,"IncStay"
5051,1,591,"IncStay"
5051,1,793,"ConSwitch"
5051,0,1098,"IncStay"
5051,1,712,"ConStay"
5051,0,1742,"IncSwitch"
5051,1,873,"ConSwitch"
5051,1,728,"ConSwitch"
5051,1,1589,"ConStay"
5051,1,999,"IncStay"
5051,1,985,"IncSwitch"
5051,0,1004,"IncStay"
5051,1,1109,"IncStay"
5051,1,570,"ConStay"
5051,0,1701,"IncSwitch"
5051,1,890,"ConStay"
5051,1,992,"ConStay"
5051,0,722,"IncSwitch"
5051,0,1639,"IncSwitch"
5051,1,880,"ConStay"
5051,1,1174,"ConSwitch"
5051,1,1584,"IncSwitch"
5051,1,1522,"IncSwitch"
5051,1,471,"ConStay"
5051,1,550,"IncStay"
5051,1,1010,"ConStay"
5051,1,691,"IncSwitch"
5051,1,993,"ConStay"
5051,1,683,"ConSwitch"
5051,1,553,"IncSwitch"
5051,1,693,"IncSwitch"
5051,1,435,"ConSwitch"
5051,0,564,"ConStay"
5051,0,496,"ConSwitch"
5051,0,366,"IncSwitch"
5051,0,378,"ConStay"
5051,1,485,"IncSwitch"
5051,1,514,"IncStay"
5051,1,505,"ConStay"
5051,1,1006,"IncSwitch"
5051,1,608,"IncStay"
5051,1,1934,"ConSwitch"
5051,1,1394,"ConStay"
5051,1,1643,"IncSwitch"
5051,1,1290,"ConStay"
5051,1,744,"IncSwitch"
5051,1,884,"IncStay"
5051,1,834,"IncStay"
5051,1,691,"IncSwitch"
5051,0,1257,"ConStay"
5051,0,1215,"ConStay"
5051,1,1528,"ConSwitch"
5051,1,1020,"ConStay"
5051,1,1277,"IncStay"
5051,1,1115,"IncStay"
5051,1,656,"ConSwitch"
5051,1,1152,"ConSwitch"
5051,1,916,"ConSwitch"
5051,1,705,"ConSwitch"
5051,1,846,"IncSwitch"
5051,1,942,"IncSwitch"
5051,1,1026,"ConStay"
5051,1,1146,"IncStay"
5051,1,670,"ConSwitch"
5051,1,1437,"ConSwitch"
5051,1,1493,"IncSwitch"
5051,1,843,"IncStay"
5051,1,627,"ConStay"
5051,0,1340,"IncSwitch"
5051,1,1807,"ConSwitch"
5051,1,944,"ConSwitch"
5051,1,547,"IncStay"
5051,1,735,"ConStay"
5051,1,1668,"IncSwitch"
5051,1,755,"IncStay"
5051,1,622,"ConStay"
5051,1,1112,"IncSwitch"
5051,1,661,"ConStay"
5051,1,1012,"ConSwitch"
5051,0,557,"IncStay"
5051,1,1265,"ConSwitch"
5051,1,1280,"ConSwitch"
5051,1,670,"IncSwitch"
5051,1,822,"IncStay"
5051,1,759,"IncStay"
5052,1,740,"IncStay"
5052,1,408,"IncStay"
5052,1,650,"ConSwitch"
5052,0,1458,"IncStay"
5052,0,1000,"ConStay"
5052,0,1978,"IncStay"
5052,0,1380,"IncSwitch"
5052,1,1526,"ConSwitch"
5052,1,665,"ConSwitch"
5052,1,530,"IncStay"
5052,1,879,"ConSwitch"
5052,1,630,"IncStay"
5052,1,558,"IncStay"
5052,1,698,"ConStay"
5052,1,800,"IncSwitch"
5052,1,586,"ConStay"
5052,0,764,"ConStay"
5052,1,1608,"IncSwitch"
5052,1,1032,"IncSwitch"
5052,1,904,"ConSwitch"
5052,1,1013,"ConStay"
5052,0,1046,"ConSwitch"
5052,1,1078,"IncSwitch"
5052,1,996,"IncSwitch"
5052,1,1734,"ConStay"
5052,1,1433,"IncStay"
5052,1,1705,"ConStay"
5052,1,1110,"IncSwitch"
5052,1,451,"ConStay"
5052,0,1300,"ConSwitch"
5052,1,866,"IncSwitch"
5052,1,905,"ConSwitch"
5052,0,1046,"ConStay"
5052,1,1430,"ConSwitch"
5052,1,1390,"IncSwitch"
5052,1,840,"ConStay"
5052,1,976,"IncSwitch"
5052,1,1259,"IncStay"
5052,0,1545,"ConStay"
5052,1,1036,"IncSwitch"
5052,1,525,"IncStay"
5052,1,428,"ConSwitch"
5052,1,621,"ConStay"
5052,1,798,"ConSwitch"
5052,0,608,"IncSwitch"
5052,1,1089,"IncSwitch"
5052,0,735,"ConSwitch"
5052,1,1059,"IncStay"
5052,0,898,"IncStay"
5052,1,1048,"IncSwitch"
5052,0,696,"ConStay"
5052,1,886,"ConSwitch"
5052,1,1180,"ConSwitch"
5052,0,1550,"ConStay"
5052,1,746,"IncStay"
5052,1,934,"IncSwitch"
5052,0,1610,"IncStay"
5052,1,826,"ConStay"
5052,1,1259,"ConSwitch"
5052,1,826,"ConSwitch"
5052,1,1234,"IncSwitch"
5052,1,914,"ConStay"
5052,1,1000,"ConStay"
5052,1,1433,"IncStay"
5052,1,1410,"IncStay"
5052,0,1211,"IncSwitch"
5052,1,1619,"ConSwitch"
5052,1,572,"ConStay"
5052,1,703,"ConStay"
5052,1,813,"ConStay"
5052,1,758,"IncStay"
5052,1,1529,"ConSwitch"
5052,0,1013,"IncStay"
5052,1,1198,"IncStay"
5052,1,1319,"IncSwitch"
5052,1,1516,"ConSwitch"
5052,1,705,"IncStay"
5052,1,871,"ConSwitch"
5052,0,734,"IncStay"
5052,1,1434,"IncStay"
5052,0,1482,"ConSwitch"
5052,1,1328,"ConStay"
5052,1,1036,"ConSwitch"
5052,1,1701,"IncSwitch"
5052,1,1018,"IncStay"
5052,1,1127,"IncStay"
5052,1,1836,"ConStay"
5052,1,1683,"ConSwitch"
5052,1,626,"ConSwitch"
5052,1,771,"IncStay"
5052,1,782,"ConStay"
5052,1,752,"IncStay"
5052,1,1708,"IncSwitch"
5052,1,680,"ConStay"
5052,1,1031,"ConStay"
5052,1,1311,"IncSwitch"
5052,0,804,"ConSwitch"
5052,1,1486,"IncSwitch"
5052,0,804,"ConStay"
5052,0,1022,"IncSwitch"
5052,0,1063,"IncStay"
5052,1,1190,"IncSwitch"
5052,0,919,"ConSwitch"
5052,1,1004,"ConSwitch"
5052,1,1142,"ConStay"
5052,1,1826,"IncStay"
5052,1,930,"IncStay"
5052,1,966,"ConStay"
5052,1,698,"ConStay"
5052,0,1343,"IncSwitch"
5052,0,1380,"ConStay"
5052,1,749,"ConSwitch"
5052,1,945,"IncStay"
5052,1,1948,"IncStay"
5052,1,1559,"IncSwitch"
5052,0,1690,"ConStay"
5052,1,775,"IncStay"
5052,1,753,"ConSwitch"
5052,0,677,"ConSwitch"
5052,0,780,"IncSwitch"
5052,1,463,"IncStay"
5052,1,647,"ConSwitch"
5052,1,527,"IncStay"
5052,0,627,"ConStay"
5052,1,700,"ConSwitch"
5052,1,1106,"IncSwitch"
5052,0,711,"IncSwitch"
5052,0,1142,"ConSwitch"
5052,0,577,"ConStay"
5052,1,485,"IncSwitch"
5052,1,660,"IncStay"
5052,1,620,"IncStay"
5052,0,1245,"IncSwitch"
5052,0,669,"ConStay"
5052,0,660,"ConStay"
5052,1,1355,"ConSwitch"
5052,1,1583,"ConStay"
5052,1,977,"IncStay"
5052,1,988,"ConSwitch"
5052,1,766,"IncStay"
5052,1,1161,"ConSwitch"
5052,1,908,"ConSwitch"
5052,1,866,"ConSwitch"
5052,0,1409,"IncSwitch"
5052,1,642,"IncSwitch"
5052,1,890,"ConStay"
5052,1,919,"IncStay"
5052,1,573,"ConSwitch"
5052,1,759,"ConSwitch"
5052,1,547,"IncSwitch"
5052,0,399,"IncStay"
5052,0,314,"IncSwitch"
5052,0,639,"ConSwitch"
5052,1,935,"ConSwitch"
5052,0,532,"IncStay"
5052,1,545,"ConStay"
5052,1,453,"IncSwitch"
5052,0,933,"IncStay"
5052,1,737,"ConStay"
5052,1,422,"IncSwitch"
5052,0,680,"ConStay"
5052,0,870,"ConSwitch"
5052,1,469,"IncStay"
5052,0,717,"ConSwitch"
5052,0,498,"ConSwitch"
5052,1,1664,"IncSwitch"
5052,1,720,"IncStay"
5053,0,660,"ConSwitch"
5053,0,540,"ConStay"
5053,0,784,"ConSwitch"
5053,0,922,"IncSwitch"
5053,1,998,"IncSwitch"
5053,0,1929,"IncStay"
5053,1,908,"IncSwitch"
5053,1,537,"ConStay"
5053,0,862,"ConSwitch"
5053,1,1141,"ConSwitch"
5053,1,1065,"ConStay"
5053,1,999,"IncStay"
5053,0,618,"IncStay"
5053,1,1603,"ConStay"
5053,1,1092,"ConSwitch"
5053,1,969,"ConSwitch"
5053,0,1228,"IncSwitch"
5053,1,1380,"ConStay"
5053,1,582,"ConStay"
5053,1,1225,"IncStay"
5053,1,1233,"IncStay"
5053,1,1033,"IncSwitch"
5053,1,890,"ConSwitch"
5053,1,999,"ConStay"
5053,1,1809,"ConStay"
5053,1,841,"ConStay"
5053,1,569,"IncStay"
5053,1,781,"ConSwitch"
5053,1,711,"IncStay"
5053,1,596,"IncStay"
5053,0,782,"IncSwitch"
5053,1,1321,"IncStay"
5053,1,734,"ConSwitch"
5053,1,1802,"IncStay"
5053,1,884,"ConSwitch"
5053,1,714,"ConStay"
5053,1,1231,"ConSwitch"
5053,1,887,"IncSwitch"
5053,1,670,"IncStay"
5053,1,678,"ConSwitch"
5053,1,812,"IncStay"
5053,0,741,"IncStay"
5053,1,465,"ConSwitch"
5053,1,577,"IncStay"
5053,1,427,"ConStay"
5053,1,460,"IncStay"
5053,0,844,"IncSwitch"
5053,1,907,"ConSwitch"
5053,1,1912,"ConSwitch"
5053,1,812,"ConStay"
5053,0,677,"IncStay"
5053,1,948,"IncSwitch"
5053,1,840,"ConSwitch"
5053,0,1095,"IncStay"
5053,0,773,"IncStay"
5053,1,561,"IncSwitch"
5053,1,844,"ConStay"
5053,1,900,"ConStay"
5053,1,961,"IncSwitch"
5053,1,1075,"IncSwitch"
5053,1,985,"ConSwitch"
5053,1,1124,"ConStay"
5053,1,1632,"ConSwitch"
5053,1,1463,"IncSwitch"
5053,1,1006,"IncSwitch"
5053,1,1239,"ConStay"
5053,1,822,"IncStay"
5053,1,631,"ConStay"
5053,1,952,"IncSwitch"
5053,1,931,"ConStay"
5053,1,1552,"ConSwitch"
5053,1,1939,"IncSwitch"
5053,1,1158,"IncSwitch"
5053,1,1121,"ConSwitch"
5053,1,1558,"ConStay"
5053,1,1936,"ConSwitch"
5053,1,1771,"IncSwitch"
5053,1,1301,"ConStay"
5053,1,1123,"IncSwitch"
5053,1,1535,"IncStay"
5053,1,1643,"ConStay"
5053,1,1290,"IncSwitch"
5053,1,557,"ConSwitch"
5053,1,632,"ConStay"
5053,1,881,"IncSwitch"
5053,1,887,"ConStay"
5053,1,1021,"IncSwitch"
5053,0,1518,"IncStay"
5053,1,890,"IncStay"
5053,1,744,"IncSwitch"
5053,1,500,"ConStay"
5053,1,426,"ConStay"
5053,1,611,"ConSwitch"
5053,1,668,"ConStay"
5053,1,683,"IncStay"
5053,1,706,"IncStay"
5053,1,687,"ConSwitch"
5053,1,662,"IncStay"
5053,1,1429,"ConSwitch"
5053,1,789,"ConSwitch"
5053,1,591,"ConSwitch"
5053,1,641,"IncSwitch"
5053,1,1041,"IncSwitch"
5053,1,481,"ConStay"
5053,1,496,"IncStay"
5053,1,694,"ConSwitch"
5053,1,1012,"ConSwitch"
5053,0,1165,"IncSwitch"
5053,1,1288,"IncStay"
5053,1,462,"ConStay"
5053,1,541,"IncSwitch"
5053,1,465,"ConSwitch"
5053,1,689,"ConSwitch"
5053,0,1095,"IncStay"
5053,1,565,"ConStay"
5053,1,848,"IncSwitch"
5053,1,1400,"IncStay"
5053,1,585,"ConStay"
5053,1,1132,"IncSwitch"
5053,1,944,"ConStay"
5053,1,787,"ConSwitch"
5053,1,767,"ConSwitch"
5053,1,626,"ConSwitch"
5053,1,642,"IncSwitch"
5053,1,875,"IncStay"
5053,1,682,"IncStay"
5053,1,515,"ConSwitch"
5053,1,552,"IncStay"
5053,1,556,"IncStay"
5053,1,328,"ConStay"
5053,1,413,"ConSwitch"
5053,1,382,"IncSwitch"
5053,1,417,"ConStay"
5053,1,363,"ConSwitch"
5053,0,358,"ConSwitch"
5053,0,714,"IncSwitch"
5053,1,919,"IncStay"
5053,1,1012,"IncSwitch"
5053,1,813,"ConStay"
5053,1,654,"IncStay"
5053,1,758,"ConSwitch"
5053,1,1249,"IncStay"
5053,1,1000,"ConStay"
5053,1,746,"ConSwitch"
5053,0,694,"IncSwitch"
5053,1,660,"IncSwitch"
5053,0,1603,"IncSwitch"
5053,0,1244,"IncStay"
5053,1,1764,"ConStay"
5053,1,1918,"ConSwitch"
5053,1,858,"ConStay"
5053,1,561,"IncStay"
5053,1,780,"ConSwitch"
5053,1,655,"ConStay"
5053,1,583,"ConStay"
5053,1,1353,"IncStay"
5053,1,549,"ConSwitch"
5053,1,561,"IncStay"
5053,1,452,"IncSwitch"
5053,0,597,"IncStay"
5053,1,663,"ConStay"
5053,1,430,"ConStay"
5053,1,551,"IncSwitch"
5053,1,723,"IncSwitch"
5053,1,1072,"IncSwitch"
5053,1,527,"ConStay"
5053,1,1100,"ConSwitch"
5053,0,585,"IncStay"
5053,1,468,"IncStay"
5054,1,594,"IncSwitch"
5054,1,548,"IncStay"
5054,1,544,"ConStay"
5054,1,644,"ConSwitch"
5054,1,748,"ConSwitch"
5054,1,536,"IncSwitch"
5054,1,565,"ConStay"
5054,1,648,"IncSwitch"
5054,1,952,"IncSwitch"
5054,1,860,"ConStay"
5054,1,563,"IncSwitch"
5054,0,806,"ConStay"
5054,1,599,"ConStay"
5054,1,537,"ConStay"
5054,0,1045,"IncSwitch"
5054,1,668,"ConSwitch"
5054,0,492,"IncStay"
5054,0,610,"IncSwitch"
5054,1,603,"ConStay"
5054,1,797,"ConStay"
5054,1,1199,"IncStay"
5054,1,880,"IncSwitch"
5054,1,1526,"ConSwitch"
5054,1,1002,"ConSwitch"
5054,1,1604,"IncStay"
5054,1,717,"ConSwitch"
5054,1,594,"IncStay"
5054,1,508,"IncSwitch"
5054,1,657,"ConStay"
5054,1,448,"IncStay"
5054,1,600,"IncSwitch"
5054,1,1106,"IncSwitch"
5054,1,727,"ConStay"
5054,1,540,"ConSwitch"
5054,1,744,"IncStay"
5054,1,819,"ConStay"
5054,1,485,"ConSwitch"
5054,1,883,"IncStay"
5054,1,962,"IncSwitch"
5054,1,773,"ConSwitch"
5054,1,560,"IncStay"
5054,1,899,"ConStay"
5054,1,625,"ConSwitch"
5054,1,786,"ConStay"
5054,1,1140,"IncSwitch"
5054,1,685,"IncSwitch"
5054,1,540,"IncSwitch"
5054,1,552,"ConSwitch"
5054,1,1116,"IncStay"
5054,1,457,"ConStay"
5054,1,745,"IncSwitch"
5054,1,756,"ConStay"
5054,1,399,"IncSwitch"
5054,1,594,"ConStay"
5054,1,588,"ConSwitch"
5054,1,590,"IncStay"
5054,1,584,"IncSwitch"
5054,1,954,"ConSwitch"
5054,1,574,"IncStay"
5054,1,1240,"ConSwitch"
5054,1,1224,"ConSwitch"
5054,1,840,"IncStay"
5054,1,448,"IncSwitch"
5054,1,536,"ConStay"
5054,1,661,"IncStay"
5054,1,644,"IncStay"
5054,1,572,"IncSwitch"
5054,1,415,"ConStay"
5054,1,392,"ConStay"
5054,1,1242,"IncSwitch"
5054,0,1266,"IncSwitch"
5054,1,1760,"ConSwitch"
5054,1,1034,"ConStay"
5054,1,522,"IncStay"
5054,1,1688,"ConSwitch"
5054,1,405,"ConStay"
5054,1,1383,"IncStay"
5054,1,449,"ConSwitch"
5054,1,1129,"ConStay"
5054,0,877,"IncStay"
5054,0,756,"IncSwitch"
5054,1,352,"ConStay"
5054,1,1236,"ConSwitch"
5054,1,772,"ConStay"
5054,1,559,"IncStay"
5054,1,682,"IncSwitch"
5054,1,689,"IncSwitch"
5054,1,1007,"ConStay"
5054,1,527,"IncStay"
5054,1,430,"ConSwitch"
5054,1,295,"ConStay"
5054,1,541,"IncSwitch"
5054,0,721,"ConStay"
5054,1,791,"IncSwitch"
5054,1,472,"IncStay"
5054,1,752,"IncStay"
5054,1,564,"IncSwitch"
5054,1,375,"ConStay"
5054,1,570,"ConStay"
5054,1,661,"ConSwitch"
5054,1,420,"ConStay"
5054,1,366,"IncStay"
5054,1,385,"IncStay"
5054,1,308,"ConSwitch"
5054,1,506,"IncStay"
5054,1,872,"ConSwitch"
5054,1,487,"ConSwitch"
5054,1,726,"ConSwitch"
5054,1,602,"IncSwitch"
5054,1,525,"ConStay"
5054,1,649,"IncStay"
5054,1,449,"ConSwitch"
5054,1,921,"ConSwitch"
5054,1,1030,"IncSwitch"
5054,1,710,"IncStay"
5054,1,1619,"ConStay"
5054,1,795,"IncSwitch"
5054,1,653,"ConSwitch"
5054,1,677,"ConSwitch"
5054,1,595,"IncStay"
5054,1,701,"ConStay"
5054,1,579,"IncSwitch"
5054,1,638,"IncStay"
5054,1,478,"ConStay"
5054,1,461,"IncSwitch"
5054,1,685,"ConStay"
5054,1,483,"ConSwitch"
5054,1,626,"IncStay"
5054,1,1107,"ConSwitch"
5054,1,919,"ConSwitch"
5054,1,620,"IncSwitch"
5054,1,478,"IncStay"
5054,1,684,"IncStay"
5054,1,692,"ConSwitch"
5054,1,634,"IncStay"
5054,1,491,"IncStay"
5054,1,561,"ConStay"
5054,1,500,"ConSwitch"
5054,1,722,"IncSwitch"
5054,1,599,"ConStay"
5054,1,465,"ConSwitch"
5054,1,649,"ConSwitch"
5054,1,809,"IncSwitch"
5054,1,1466,"IncStay"
5054,1,704,"IncSwitch"
5054,1,358,"ConStay"
5054,1,297,"IncStay"
5054,1,536,"ConSwitch"
5054,1,572,"IncStay"
5054,1,455,"ConStay"
5054,1,823,"ConSwitch"
5054,1,1856,"IncSwitch"
5054,0,647,"IncSwitch"
5054,0,1015,"IncSwitch"
5054,1,840,"IncStay"
5054,1,865,"ConStay"
5054,1,592,"ConSwitch"
5054,1,570,"ConStay"
5054,1,421,"IncStay"
5054,1,838,"ConSwitch"
5054,1,407,"ConStay"
5054,1,408,"ConStay"
5054,1,434,"IncStay"
5054,1,507,"ConSwitch"
5054,1,953,"IncStay"
5054,1,756,"IncSwitch"
5054,1,480,"ConSwitch"
5054,1,463,"IncStay"
5054,1,566,"ConStay"
5054,1,402,"ConStay"
5054,1,532,"IncSwitch"
5054,1,784,"IncSwitch"
5054,1,1219,"IncSwitch"
5054,0,755,"ConStay"
5054,1,1967,"ConSwitch"
5054,1,513,"IncStay"
5054,1,247,"IncStay"
5055,1,1166,"ConStay"
5055,1,857,"IncSwitch"
5055,1,1520,"ConStay"
5055,1,1381,"IncSwitch"
5055,1,742,"IncStay"
5055,1,1506,"IncStay"
5055,1,999,"IncSwitch"
5055,1,792,"ConStay"
5055,1,730,"ConStay"
5055,1,735,"ConSwitch"
5055,1,795,"ConStay"
5055,0,589,"IncStay"
5055,1,783,"IncStay"
5055,1,986,"IncStay"
5055,1,740,"ConSwitch"
5055,1,905,"ConSwitch"
5055,1,614,"ConSwitch"
5055,1,1152,"IncSwitch"
5055,1,667,"IncSwitch"
5055,1,1306,"ConStay"
5055,1,808,"IncStay"
5055,1,1201,"ConSwitch"
5055,1,682,"ConSwitch"
5055,1,681,"IncSwitch"
5055,1,719,"IncStay"
5055,1,668,"ConStay"
5055,1,900,"IncSwitch"
5055,1,1185,"ConSwitch"
5055,1,755,"ConSwitch"
5055,0,1119,"IncStay"
5055,1,1364,"ConStay"
5055,1,1479,"IncSwitch"
5055,1,565,"ConStay"
5055,1,1064,"IncSwitch"
5055,1,719,"ConStay"
5055,1,636,"ConSwitch"
5055,0,1445,"IncStay"
5055,1,1508,"ConSwitch"
5055,1,1113,"IncSwitch"
5055,1,670,"IncStay"
5055,1,517,"IncStay"
5055,1,723,"ConSwitch"
5055,1,1064,"IncStay"
5055,1,479,"IncStay"
5055,1,494,"ConSwitch"
5055,1,364,"IncStay"
5055,1,463,"ConStay"
5055,1,463,"IncStay"
5055,1,766,"IncSwitch"
5055,1,609,"ConSwitch"
5055,1,1003,"ConSwitch"
5055,1,452,"ConStay"
5055,1,700,"IncStay"
5055,1,618,"IncSwitch"
5055,1,788,"ConSwitch"
5055,1,670,"IncStay"
5055,1,525,"IncStay"
5055,1,514,"ConStay"
5055,1,863,"IncSwitch"
5055,0,823,"ConStay"
5055,1,472,"ConStay"
5055,1,1197,"IncSwitch"
5055,1,807,"IncSwitch"
5055,1,1001,"ConSwitch"
5055,1,690,"ConStay"
5055,1,832,"ConSwitch"
5055,1,936,"IncSwitch"
5055,1,1461,"IncSwitch"
5055,1,819,"ConStay"
5055,1,772,"IncStay"
5055,0,695,"ConStay"
5055,1,885,"IncSwitch"
5055,1,476,"ConStay"
5055,1,1378,"ConSwitch"
5055,1,1716,"IncSwitch"
5055,1,633,"IncSwitch"
5055,1,753,"ConSwitch"
5055,1,1029,"ConStay"
5055,1,693,"ConSwitch"
5055,1,923,"IncSwitch"
5055,1,1311,"ConStay"
5055,1,932,"IncSwitch"
5055,1,728,"IncStay"
5055,1,1037,"ConStay"
5055,1,1038,"IncSwitch"
5055,0,1525,"IncStay"
5055,1,607,"IncSwitch"
5055,1,560,"ConStay"
5055,1,732,"IncStay"
5055,1,656,"ConSwitch"
5055,1,935,"ConSwitch"
5055,0,724,"IncSwitch"
5055,1,1520,"IncSwitch"
5055,1,589,"ConStay"
5055,1,487,"ConStay"
5055,1,821,"ConSwitch"
5055,1,1382,"ConStay"
5055,1,1080,"IncSwitch"
5055,1,1206,"IncSwitch"
5055,1,902,"ConSwitch"
5055,1,1132,"ConSwitch"
5055,1,560,"ConSwitch"
5055,1,1028,"IncSwitch"
5055,1,772,"ConStay"
5055,1,775,"IncStay"
5055,1,745,"IncSwitch"
5055,1,677,"IncStay"
5055,1,1100,"ConStay"
5055,1,713,"ConSwitch"
5055,1,1695,"IncStay"
5055,1,1147,"ConSwitch"
5055,1,895,"IncStay"
5055,1,1357,"IncSwitch"
5055,1,1199,"ConStay"
5055,1,712,"IncSwitch"
5055,0,822,"ConStay"
5055,1,1551,"IncStay"
5055,0,1034,"ConSwitch"
5055,1,898,"IncStay"
